week_from,week_until,calendar_week,age,ncumul_firstvacc,ncumul_secondvacc
2021-04-12,2021-04-18,15,17,145,117
2021-04-12,2021-04-18,15,18,289,208
2021-04-12,2021-04-18,15,19,364,268
2021-04-12,2021-04-18,15,20,399,283
2021-04-12,2021-04-18,15,21,463,333
2021-04-12,2021-04-18,15,22,501,325
2021-04-12,2021-04-18,15,23,563,392
2021-04-12,2021-04-18,15,24,611,415
2021-04-12,2021-04-18,15,25,731,492
2021-04-12,2021-04-18,15,26,822,606
2021-04-12,2021-04-18,15,27,979,700
2021-04-12,2021-04-18,15,28,1027,700
2021-04-12,2021-04-18,15,29,1083,776
2021-04-12,2021-04-18,15,30,1162,831
2021-04-12,2021-04-18,15,31,1239,843
2021-04-12,2021-04-18,15,32,1187,815
2021-04-12,2021-04-18,15,33,1173,795
2021-04-12,2021-04-18,15,34,1226,808
2021-04-12,2021-04-18,15,35,1233,786
2021-04-12,2021-04-18,15,36,1189,741
2021-04-12,2021-04-18,15,37,1287,831
2021-04-12,2021-04-18,15,38,1352,845
2021-04-12,2021-04-18,15,39,1350,878
2021-04-12,2021-04-18,15,40,1379,879
2021-04-12,2021-04-18,15,41,1497,940
2021-04-12,2021-04-18,15,42,1544,981
2021-04-12,2021-04-18,15,43,1549,980
2021-04-12,2021-04-18,15,44,1549,997
2021-04-12,2021-04-18,15,45,1528,927
2021-04-12,2021-04-18,15,46,1626,1001
2021-04-12,2021-04-18,15,47,1756,1041
2021-04-12,2021-04-18,15,48,1662,1043
2021-04-12,2021-04-18,15,49,1803,1061
2021-04-12,2021-04-18,15,50,1975,1190
2021-04-12,2021-04-18,15,51,2145,1246
2021-04-12,2021-04-18,15,52,2287,1359
2021-04-12,2021-04-18,15,53,2388,1356
2021-04-12,2021-04-18,15,54,2543,1506
2021-04-12,2021-04-18,15,55,2613,1497
2021-04-12,2021-04-18,15,56,2649,1579
2021-04-12,2021-04-18,15,57,2863,1669
2021-04-12,2021-04-18,15,58,2873,1623
2021-04-12,2021-04-18,15,59,2844,1608
2021-04-12,2021-04-18,15,60,2782,1549
2021-04-12,2021-04-18,15,61,2888,1499
2021-04-12,2021-04-18,15,62,2870,1504
2021-04-12,2021-04-18,15,63,2969,1488
2021-04-12,2021-04-18,15,64,2908,1327
2021-04-12,2021-04-18,15,65,3784,1234
2021-04-12,2021-04-18,15,66,4303,1299
2021-04-12,2021-04-18,15,67,4278,1312
2021-04-12,2021-04-18,15,68,4366,1331
2021-04-12,2021-04-18,15,69,4479,1457
2021-04-12,2021-04-18,15,70,4623,1492
2021-04-12,2021-04-18,15,71,4895,1703
2021-04-12,2021-04-18,15,72,4863,1703
2021-04-12,2021-04-18,15,73,5152,1894
2021-04-12,2021-04-18,15,74,5629,2234
2021-04-12,2021-04-18,15,75,7309,3213
2021-04-12,2021-04-18,15,76,8013,3953
2021-04-12,2021-04-18,15,77,7959,4093
2021-04-12,2021-04-18,15,78,7580,3942
2021-04-12,2021-04-18,15,79,7093,3717
2021-04-12,2021-04-18,15,80,6677,3552
2021-04-12,2021-04-18,15,81,5784,3191
2021-04-12,2021-04-18,15,82,5676,3226
2021-04-12,2021-04-18,15,83,5134,2977
2021-04-12,2021-04-18,15,84,4571,2708
2021-04-12,2021-04-18,15,85,4390,2680
2021-04-12,2021-04-18,15,86,4161,2557
2021-04-12,2021-04-18,15,87,3564,2171
2021-04-12,2021-04-18,15,88,3096,1976
2021-04-12,2021-04-18,15,89,2743,1749
2021-04-12,2021-04-18,15,90,2381,1606
2021-04-12,2021-04-18,15,91,2005,1375
2021-04-12,2021-04-18,15,92,1593,1177
2021-04-12,2021-04-18,15,93,1265,938
2021-04-12,2021-04-18,15,94,896,686
2021-04-12,2021-04-18,15,95,721,546
2021-04-12,2021-04-18,15,96,555,448
2021-04-12,2021-04-18,15,97,366,313
2021-04-12,2021-04-18,15,98,230,186
2021-04-12,2021-04-18,15,99,162,131
2021-04-12,2021-04-18,15,100+,241,205
2021-04-12,2021-04-18,15,NA,8,6
2021-04-19,2021-04-25,16,0,5,3
2021-04-19,2021-04-25,16,1,0,0
2021-04-19,2021-04-25,16,2,1,1
2021-04-19,2021-04-25,16,3,1,1
2021-04-19,2021-04-25,16,4,0,0
2021-04-19,2021-04-25,16,5,0,0
2021-04-19,2021-04-25,16,6,0,0
2021-04-19,2021-04-25,16,7,0,0
2021-04-19,2021-04-25,16,8,0,0
2021-04-19,2021-04-25,16,9,0,0
2021-04-19,2021-04-25,16,10,0,0
2021-04-19,2021-04-25,16,11,1,1
2021-04-19,2021-04-25,16,12,0,0
2021-04-19,2021-04-25,16,13,1,0
2021-04-19,2021-04-25,16,14,1,0
2021-04-19,2021-04-25,16,15,5,0
2021-04-19,2021-04-25,16,16,66,45
2021-04-19,2021-04-25,16,17,164,129
2021-04-19,2021-04-25,16,18,349,226
2021-04-19,2021-04-25,16,19,447,284
2021-04-19,2021-04-25,16,20,483,308
2021-04-19,2021-04-25,16,21,553,369
2021-04-19,2021-04-25,16,22,615,365
2021-04-19,2021-04-25,16,23,701,436
2021-04-19,2021-04-25,16,24,754,454
2021-04-19,2021-04-25,16,25,889,550
2021-04-19,2021-04-25,16,26,983,660
2021-04-19,2021-04-25,16,27,1176,775
2021-04-19,2021-04-25,16,28,1230,794
2021-04-19,2021-04-25,16,29,1279,860
2021-04-19,2021-04-25,16,30,1365,908
2021-04-19,2021-04-25,16,31,1479,919
2021-04-19,2021-04-25,16,32,1448,896
2021-04-19,2021-04-25,16,33,1447,865
2021-04-19,2021-04-25,16,34,1503,891
2021-04-19,2021-04-25,16,35,1517,883
2021-04-19,2021-04-25,16,36,1493,821
2021-04-19,2021-04-25,16,37,1583,911
2021-04-19,2021-04-25,16,38,1653,913
2021-04-19,2021-04-25,16,39,1697,955
2021-04-19,2021-04-25,16,40,1735,956
2021-04-19,2021-04-25,16,41,1935,1033
2021-04-19,2021-04-25,16,42,1931,1088
2021-04-19,2021-04-25,16,43,1990,1072
2021-04-19,2021-04-25,16,44,2022,1070
2021-04-19,2021-04-25,16,45,1951,1032
2021-04-19,2021-04-25,16,46,2145,1092
2021-04-19,2021-04-25,16,47,2299,1131
2021-04-19,2021-04-25,16,48,2199,1122
2021-04-19,2021-04-25,16,49,2396,1179
2021-04-19,2021-04-25,16,50,2613,1299
2021-04-19,2021-04-25,16,51,2872,1382
2021-04-19,2021-04-25,16,52,3031,1486
2021-04-19,2021-04-25,16,53,3216,1503
2021-04-19,2021-04-25,16,54,3406,1655
2021-04-19,2021-04-25,16,55,3533,1638
2021-04-19,2021-04-25,16,56,3547,1727
2021-04-19,2021-04-25,16,57,3808,1826
2021-04-19,2021-04-25,16,58,3808,1804
2021-04-19,2021-04-25,16,59,3854,1763
2021-04-19,2021-04-25,16,60,3796,1704
2021-04-19,2021-04-25,16,61,3988,1674
2021-04-19,2021-04-25,16,62,3975,1662
2021-04-19,2021-04-25,16,63,4132,1664
2021-04-19,2021-04-25,16,64,4118,1486
2021-04-19,2021-04-25,16,65,5784,1427
2021-04-19,2021-04-25,16,66,6775,1495
2021-04-19,2021-04-25,16,67,6535,1501
2021-04-19,2021-04-25,16,68,6659,1496
2021-04-19,2021-04-25,16,69,6770,1640
2021-04-19,2021-04-25,16,70,6925,1728
2021-04-19,2021-04-25,16,71,7097,1935
2021-04-19,2021-04-25,16,72,7061,1953
2021-04-19,2021-04-25,16,73,7303,2159
2021-04-19,2021-04-25,16,74,7632,2557
2021-04-19,2021-04-25,16,75,8502,3602
2021-04-19,2021-04-25,16,76,8682,4408
2021-04-19,2021-04-25,16,77,8617,4489
2021-04-19,2021-04-25,16,78,8230,4334
2021-04-19,2021-04-25,16,79,7608,4147
2021-04-19,2021-04-25,16,80,7120,3923
2021-04-19,2021-04-25,16,81,6212,3484
2021-04-19,2021-04-25,16,82,6043,3539
2021-04-19,2021-04-25,16,83,5496,3250
2021-04-19,2021-04-25,16,84,4884,2945
2021-04-19,2021-04-25,16,85,4696,2928
2021-04-19,2021-04-25,16,86,4403,2771
2021-04-19,2021-04-25,16,87,3776,2350
2021-04-19,2021-04-25,16,88,3287,2114
2021-04-19,2021-04-25,16,89,2918,1887
2021-04-19,2021-04-25,16,90,2500,1715
2021-04-19,2021-04-25,16,91,2090,1449
2021-04-19,2021-04-25,16,92,1670,1244
2021-04-19,2021-04-25,16,93,1316,988
2021-04-19,2021-04-25,16,94,936,716
2021-04-19,2021-04-25,16,95,738,565
2021-04-19,2021-04-25,16,96,566,458
2021-04-19,2021-04-25,16,97,382,315
2021-04-19,2021-04-25,16,98,242,192
2021-04-19,2021-04-25,16,99,168,136
2021-04-19,2021-04-25,16,100+,244,206
2021-04-19,2021-04-25,16,NA,8,6
2021-04-26,2021-05-02,17,0,5,3
2021-04-26,2021-05-02,17,1,0,0
2021-04-26,2021-05-02,17,2,1,1
2021-04-26,2021-05-02,17,3,1,1
2021-04-26,2021-05-02,17,4,0,0
2021-04-26,2021-05-02,17,5,0,0
2021-04-26,2021-05-02,17,6,0,0
2021-04-26,2021-05-02,17,7,0,0
2021-04-26,2021-05-02,17,8,0,0
2021-04-26,2021-05-02,17,9,0,0
2021-04-26,2021-05-02,17,10,0,0
2021-04-26,2021-05-02,17,11,1,1
2021-04-26,2021-05-02,17,12,0,0
2021-04-26,2021-05-02,17,13,1,0
2021-04-26,2021-05-02,17,14,1,0
2021-04-26,2021-05-02,17,15,5,0
2021-04-26,2021-05-02,17,16,85,46
2021-04-26,2021-05-02,17,17,205,133
2021-04-26,2021-05-02,17,18,441,231
2021-04-26,2021-05-02,17,19,576,296
2021-04-26,2021-05-02,17,20,636,318
2021-04-26,2021-05-02,17,21,713,376
2021-04-26,2021-05-02,17,22,799,373
2021-04-26,2021-05-02,17,23,914,451
2021-04-26,2021-05-02,17,24,993,469
2021-04-26,2021-05-02,17,25,1129,567
2021-04-26,2021-05-02,17,26,1230,679
2021-04-26,2021-05-02,17,27,1424,797
2021-04-26,2021-05-02,17,28,1505,822
2021-04-26,2021-05-02,17,29,1597,888
2021-04-26,2021-05-02,17,30,1718,932
2021-04-26,2021-05-02,17,31,1771,950
2021-04-26,2021-05-02,17,32,1793,922
2021-04-26,2021-05-02,17,33,1806,894
2021-04-26,2021-05-02,17,34,1898,920
2021-04-26,2021-05-02,17,35,1924,924
2021-04-26,2021-05-02,17,36,1889,871
2021-04-26,2021-05-02,17,37,1989,946
2021-04-26,2021-05-02,17,38,2092,954
2021-04-26,2021-05-02,17,39,2152,990
2021-04-26,2021-05-02,17,40,2198,1014
2021-04-26,2021-05-02,17,41,2442,1074
2021-04-26,2021-05-02,17,42,2447,1142
2021-04-26,2021-05-02,17,43,2524,1118
2021-04-26,2021-05-02,17,44,2575,1123
2021-04-26,2021-05-02,17,45,2489,1085
2021-04-26,2021-05-02,17,46,2754,1139
2021-04-26,2021-05-02,17,47,2892,1193
2021-04-26,2021-05-02,17,48,2901,1196
2021-04-26,2021-05-02,17,49,3151,1239
2021-04-26,2021-05-02,17,50,3427,1375
2021-04-26,2021-05-02,17,51,3751,1484
2021-04-26,2021-05-02,17,52,4008,1575
2021-04-26,2021-05-02,17,53,4216,1612
2021-04-26,2021-05-02,17,54,4486,1766
2021-04-26,2021-05-02,17,55,4642,1775
2021-04-26,2021-05-02,17,56,4726,1833
2021-04-26,2021-05-02,17,57,5053,1945
2021-04-26,2021-05-02,17,58,5038,1935
2021-04-26,2021-05-02,17,59,5039,1876
2021-04-26,2021-05-02,17,60,5053,1813
2021-04-26,2021-05-02,17,61,5274,1834
2021-04-26,2021-05-02,17,62,5229,1801
2021-04-26,2021-05-02,17,63,5413,1799
2021-04-26,2021-05-02,17,64,5437,1638
2021-04-26,2021-05-02,17,65,7599,1617
2021-04-26,2021-05-02,17,66,8660,1696
2021-04-26,2021-05-02,17,67,8310,1667
2021-04-26,2021-05-02,17,68,8405,1723
2021-04-26,2021-05-02,17,69,8512,1882
2021-04-26,2021-05-02,17,70,8521,2021
2021-04-26,2021-05-02,17,71,8723,2211
2021-04-26,2021-05-02,17,72,8598,2259
2021-04-26,2021-05-02,17,73,8785,2484
2021-04-26,2021-05-02,17,74,9013,2971
2021-04-26,2021-05-02,17,75,9454,4230
2021-04-26,2021-05-02,17,76,9180,5086
2021-04-26,2021-05-02,17,77,9128,5151
2021-04-26,2021-05-02,17,78,8714,4999
2021-04-26,2021-05-02,17,79,7983,4766
2021-04-26,2021-05-02,17,80,7462,4549
2021-04-26,2021-05-02,17,81,6516,4013
2021-04-26,2021-05-02,17,82,6307,4036
2021-04-26,2021-05-02,17,83,5766,3747
2021-04-26,2021-05-02,17,84,5106,3376
2021-04-26,2021-05-02,17,85,4883,3333
2021-04-26,2021-05-02,17,86,4613,3135
2021-04-26,2021-05-02,17,87,3920,2701
2021-04-26,2021-05-02,17,88,3385,2376
2021-04-26,2021-05-02,17,89,3025,2109
2021-04-26,2021-05-02,17,90,2575,1879
2021-04-26,2021-05-02,17,91,2148,1597
2021-04-26,2021-05-02,17,92,1719,1338
2021-04-26,2021-05-02,17,93,1342,1060
2021-04-26,2021-05-02,17,94,964,760
2021-04-26,2021-05-02,17,95,750,594
2021-04-26,2021-05-02,17,96,580,485
2021-04-26,2021-05-02,17,97,388,326
2021-04-26,2021-05-02,17,98,249,207
2021-04-26,2021-05-02,17,99,173,140
2021-04-26,2021-05-02,17,100+,248,211
2021-04-26,2021-05-02,17,NA,8,7
2021-05-03,2021-05-09,18,0,7,3
2021-05-03,2021-05-09,18,1,0,0
2021-05-03,2021-05-09,18,2,1,1
2021-05-03,2021-05-09,18,3,2,1
2021-05-03,2021-05-09,18,4,0,0
2021-05-03,2021-05-09,18,5,0,0
2021-05-03,2021-05-09,18,6,0,0
2021-05-03,2021-05-09,18,7,0,0
2021-05-03,2021-05-09,18,8,0,0
2021-05-03,2021-05-09,18,9,0,0
2021-05-03,2021-05-09,18,10,0,0
2021-05-03,2021-05-09,18,11,1,1
2021-05-03,2021-05-09,18,12,0,0
2021-05-03,2021-05-09,18,13,1,0
2021-05-03,2021-05-09,18,14,3,0
2021-05-03,2021-05-09,18,15,5,0
2021-05-03,2021-05-09,18,16,168,50
2021-05-03,2021-05-09,18,17,325,136
2021-05-03,2021-05-09,18,18,609,242
2021-05-03,2021-05-09,18,19,797,312
2021-05-03,2021-05-09,18,20,892,336
2021-05-03,2021-05-09,18,21,1068,395
2021-05-03,2021-05-09,18,22,1167,410
2021-05-03,2021-05-09,18,23,1326,479
2021-05-03,2021-05-09,18,24,1437,499
2021-05-03,2021-05-09,18,25,1607,610
2021-05-03,2021-05-09,18,26,1673,712
2021-05-03,2021-05-09,18,27,1915,836
2021-05-03,2021-05-09,18,28,1992,870
2021-05-03,2021-05-09,18,29,2103,935
2021-05-03,2021-05-09,18,30,2255,987
2021-05-03,2021-05-09,18,31,2309,1039
2021-05-03,2021-05-09,18,32,2370,977
2021-05-03,2021-05-09,18,33,2398,956
2021-05-03,2021-05-09,18,34,2472,997
2021-05-03,2021-05-09,18,35,2511,995
2021-05-03,2021-05-09,18,36,2461,936
2021-05-03,2021-05-09,18,37,2611,1020
2021-05-03,2021-05-09,18,38,2745,1047
2021-05-03,2021-05-09,18,39,2826,1084
2021-05-03,2021-05-09,18,40,2877,1096
2021-05-03,2021-05-09,18,41,3156,1167
2021-05-03,2021-05-09,18,42,3142,1229
2021-05-03,2021-05-09,18,43,3267,1198
2021-05-03,2021-05-09,18,44,3263,1228
2021-05-03,2021-05-09,18,45,3250,1167
2021-05-03,2021-05-09,18,46,3514,1237
2021-05-03,2021-05-09,18,47,3710,1301
2021-05-03,2021-05-09,18,48,3658,1287
2021-05-03,2021-05-09,18,49,4055,1373
2021-05-03,2021-05-09,18,50,5271,1509
2021-05-03,2021-05-09,18,51,6155,1622
2021-05-03,2021-05-09,18,52,6475,1709
2021-05-03,2021-05-09,18,53,6682,1808
2021-05-03,2021-05-09,18,54,6998,1926
2021-05-03,2021-05-09,18,55,7170,1936
2021-05-03,2021-05-09,18,56,7223,2038
2021-05-03,2021-05-09,18,57,7560,2150
2021-05-03,2021-05-09,18,58,7323,2132
2021-05-03,2021-05-09,18,59,7253,2077
2021-05-03,2021-05-09,18,60,7307,1995
2021-05-03,2021-05-09,18,61,7326,2036
2021-05-03,2021-05-09,18,62,7191,2024
2021-05-03,2021-05-09,18,63,7335,2029
2021-05-03,2021-05-09,18,64,7306,1869
2021-05-03,2021-05-09,18,65,8855,2009
2021-05-03,2021-05-09,18,66,9544,2145
2021-05-03,2021-05-09,18,67,9133,2156
2021-05-03,2021-05-09,18,68,9234,2211
2021-05-03,2021-05-09,18,69,9320,2393
2021-05-03,2021-05-09,18,70,9288,2539
2021-05-03,2021-05-09,18,71,9448,2750
2021-05-03,2021-05-09,18,72,9273,2726
2021-05-03,2021-05-09,18,73,9472,2998
2021-05-03,2021-05-09,18,74,9646,3523
2021-05-03,2021-05-09,18,75,9929,5436
2021-05-03,2021-05-09,18,76,9539,6545
2021-05-03,2021-05-09,18,77,9443,6511
2021-05-03,2021-05-09,18,78,9007,6235
2021-05-03,2021-05-09,18,79,8246,5891
2021-05-03,2021-05-09,18,80,7708,5551
2021-05-03,2021-05-09,18,81,6722,4823
2021-05-03,2021-05-09,18,82,6508,4743
2021-05-03,2021-05-09,18,83,5951,4355
2021-05-03,2021-05-09,18,84,5261,3918
2021-05-03,2021-05-09,18,85,5037,3778
2021-05-03,2021-05-09,18,86,4739,3567
2021-05-03,2021-05-09,18,87,4020,3052
2021-05-03,2021-05-09,18,88,3466,2658
2021-05-03,2021-05-09,18,89,3100,2370
2021-05-03,2021-05-09,18,90,2643,2071
2021-05-03,2021-05-09,18,91,2208,1739
2021-05-03,2021-05-09,18,92,1760,1431
2021-05-03,2021-05-09,18,93,1371,1125
2021-05-03,2021-05-09,18,94,989,806
2021-05-03,2021-05-09,18,95,768,633
2021-05-03,2021-05-09,18,96,590,501
2021-05-03,2021-05-09,18,97,390,340
2021-05-03,2021-05-09,18,98,252,211
2021-05-03,2021-05-09,18,99,176,145
2021-05-03,2021-05-09,18,100+,248,222
2021-05-03,2021-05-09,18,NA,8,7
2021-05-10,2021-05-16,19,0,8,3
2021-05-10,2021-05-16,19,1,0,0
2021-05-10,2021-05-16,19,2,1,1
2021-05-10,2021-05-16,19,3,2,1
2021-05-10,2021-05-16,19,4,0,0
2021-05-10,2021-05-16,19,5,0,0
2021-05-10,2021-05-16,19,6,0,0
2021-05-10,2021-05-16,19,7,0,0
2021-05-10,2021-05-16,19,8,0,0
2021-05-10,2021-05-16,19,9,0,0
2021-05-10,2021-05-16,19,10,0,0
2021-05-10,2021-05-16,19,11,1,1
2021-05-10,2021-05-16,19,12,0,0
2021-05-10,2021-05-16,19,13,1,0
2021-05-10,2021-05-16,19,14,3,0
2021-05-10,2021-05-16,19,15,5,1
2021-05-10,2021-05-16,19,16,221,55
2021-05-10,2021-05-16,19,17,416,141
2021-05-10,2021-05-16,19,18,756,259
2021-05-10,2021-05-16,19,19,951,342
2021-05-10,2021-05-16,19,20,1061,375
2021-05-10,2021-05-16,19,21,1289,436
2021-05-10,2021-05-16,19,22,1373,473
2021-05-10,2021-05-16,19,23,1576,541
2021-05-10,2021-05-16,19,24,1682,568
2021-05-10,2021-05-16,19,25,1885,682
2021-05-10,2021-05-16,19,26,1999,787
2021-05-10,2021-05-16,19,27,2277,926
2021-05-10,2021-05-16,19,28,2360,972
2021-05-10,2021-05-16,19,29,2500,1034
2021-05-10,2021-05-16,19,30,2675,1095
2021-05-10,2021-05-16,19,31,2739,1175
2021-05-10,2021-05-16,19,32,2780,1121
2021-05-10,2021-05-16,19,33,2866,1108
2021-05-10,2021-05-16,19,34,2888,1140
2021-05-10,2021-05-16,19,35,3003,1147
2021-05-10,2021-05-16,19,36,2918,1108
2021-05-10,2021-05-16,19,37,3128,1206
2021-05-10,2021-05-16,19,38,3202,1243
2021-05-10,2021-05-16,19,39,3315,1274
2021-05-10,2021-05-16,19,40,3397,1290
2021-05-10,2021-05-16,19,41,3694,1378
2021-05-10,2021-05-16,19,42,3642,1448
2021-05-10,2021-05-16,19,43,3838,1440
2021-05-10,2021-05-16,19,44,3814,1442
2021-05-10,2021-05-16,19,45,3801,1394
2021-05-10,2021-05-16,19,46,4048,1511
2021-05-10,2021-05-16,19,47,4211,1622
2021-05-10,2021-05-16,19,48,4225,1539
2021-05-10,2021-05-16,19,49,4686,1673
2021-05-10,2021-05-16,19,50,7290,1835
2021-05-10,2021-05-16,19,51,8947,1975
2021-05-10,2021-05-16,19,52,9215,2091
2021-05-10,2021-05-16,19,53,9448,2198
2021-05-10,2021-05-16,19,54,9645,2332
2021-05-10,2021-05-16,19,55,9853,2383
2021-05-10,2021-05-16,19,56,9806,2448
2021-05-10,2021-05-16,19,57,9927,2627
2021-05-10,2021-05-16,19,58,9532,2644
2021-05-10,2021-05-16,19,59,9354,2586
2021-05-10,2021-05-16,19,60,9184,2497
2021-05-10,2021-05-16,19,61,9157,2596
2021-05-10,2021-05-16,19,62,8897,2573
2021-05-10,2021-05-16,19,63,8924,2677
2021-05-10,2021-05-16,19,64,8775,2547
2021-05-10,2021-05-16,19,65,9514,3392
2021-05-10,2021-05-16,19,66,9872,3828
2021-05-10,2021-05-16,19,67,9442,3856
2021-05-10,2021-05-16,19,68,9527,3899
2021-05-10,2021-05-16,19,69,9597,3995
2021-05-10,2021-05-16,19,70,9565,4122
2021-05-10,2021-05-16,19,71,9719,4340
2021-05-10,2021-05-16,19,72,9548,4334
2021-05-10,2021-05-16,19,73,9702,4554
2021-05-10,2021-05-16,19,74,9846,5046
2021-05-10,2021-05-16,19,75,10105,6750
2021-05-10,2021-05-16,19,76,9689,7579
2021-05-10,2021-05-16,19,77,9552,7543
2021-05-10,2021-05-16,19,78,9099,7166
2021-05-10,2021-05-16,19,79,8355,6722
2021-05-10,2021-05-16,19,80,7790,6330
2021-05-10,2021-05-16,19,81,6800,5461
2021-05-10,2021-05-16,19,82,6576,5384
2021-05-10,2021-05-16,19,83,6002,4860
2021-05-10,2021-05-16,19,84,5326,4349
2021-05-10,2021-05-16,19,85,5090,4165
2021-05-10,2021-05-16,19,86,4793,3963
2021-05-10,2021-05-16,19,87,4060,3392
