date,ageclass,gender,ncumul_registered,ncumul_firstvacc,ncumul_secondvacc
2021-04-29,40-49,f,52426,13442,6468
2021-04-29,40-49,m,51914,11067,4109
2021-04-29,50-59,d,80,17,3
2021-04-29,50-59,f,60873,20788,9251
2021-04-29,50-59,m,62120,19865,6573
2021-04-29,60-69,d,56,29,2
2021-04-29,60-69,f,54797,31953,8350
2021-04-29,60-69,m,51472,30571,7598
2021-04-29,70-79,d,50,41,12
2021-04-29,70-79,f,49280,42690,15054
2021-04-29,70-79,m,43737,38200,14090
2021-04-29,80+,d,22,19,10
2021-04-29,80+,f,39435,38425,25021
2021-04-29,80+,m,27831,27064,17881
2021-04-29,NA,d,0,0,0
2021-04-29,NA,f,32,24,16
2021-04-29,NA,m,15,10,7
2021-04-30,0-9,d,0,0,0
2021-04-30,0-9,f,111,14,15
2021-04-30,0-9,m,122,4,3
2021-04-30,10-19,d,17,1,0
2021-04-30,10-19,f,4859,756,397
2021-04-30,10-19,m,4042,402,193
2021-04-30,20-29,d,86,5,0
2021-04-30,20-29,f,30817,6824,3507
2021-04-30,20-29,m,26686,3883,1776
2021-04-30,30-39,d,97,13,2
2021-04-30,30-39,f,50512,10494,5386
2021-04-30,30-39,m,51468,8003,3356
2021-04-30,40-49,d,68,14,1
2021-04-30,40-49,f,53114,14157,6496
2021-04-30,40-49,m,52616,11595,4132
2021-04-30,50-59,d,85,19,3
2021-04-30,50-59,f,61867,21898,9299
2021-04-30,50-59,m,63214,21012,6616
2021-04-30,60-69,d,58,30,2
2021-04-30,60-69,f,55376,33236,8420
2021-04-30,60-69,m,52065,31868,7682
2021-04-30,70-79,d,50,41,12
2021-04-30,70-79,f,49513,43526,15251
2021-04-30,70-79,m,43949,38906,14248
2021-04-30,80+,d,23,21,10
2021-04-30,80+,f,39616,38692,25277
2021-04-30,80+,m,27972,27247,18040
2021-04-30,NA,d,0,0,0
2021-04-30,NA,f,32,24,16
2021-04-30,NA,m,15,10,7
2021-05-01,0-9,d,0,0,0
2021-05-01,0-9,f,115,14,15
2021-05-01,0-9,m,124,4,3
2021-05-01,10-19,d,18,1,0
2021-05-01,10-19,f,4940,758,397
2021-05-01,10-19,m,4130,405,193
2021-05-01,20-29,d,88,5,0
2021-05-01,20-29,f,31180,6859,3507
2021-05-01,20-29,m,27034,3920,1776
2021-05-01,30-39,d,99,14,2
2021-05-01,30-39,f,50931,10561,5387
2021-05-01,30-39,m,51990,8083,3356
2021-05-01,40-49,d,71,14,1
2021-05-01,40-49,f,53622,14254,6499
2021-05-01,40-49,m,53148,11715,4135
2021-05-01,50-59,d,88,19,3
2021-05-01,50-59,f,62541,22135,9303
2021-05-01,50-59,m,64007,21287,6621
2021-05-01,60-69,d,59,30,2
2021-05-01,60-69,f,55750,33584,8429
2021-05-01,60-69,m,52426,32177,7685
2021-05-01,70-79,d,50,42,12
2021-05-01,70-79,f,49642,43745,15259
2021-05-01,70-79,m,44041,39079,14260
2021-05-01,80+,d,23,21,10
2021-05-01,80+,f,39653,38740,25290
2021-05-01,80+,m,27992,27285,18051
2021-05-01,NA,d,0,0,0
2021-05-01,NA,f,32,24,16
2021-05-01,NA,m,15,10,7
2021-05-02,0-9,d,0,0,0
2021-05-02,0-9,f,116,14,15
2021-05-02,0-9,m,127,4,3
2021-05-02,10-19,d,18,1,0
2021-05-02,10-19,f,5025,758,397
2021-05-02,10-19,m,4217,405,193
2021-05-02,20-29,d,89,5,0
2021-05-02,20-29,f,31582,6860,3508
2021-05-02,20-29,m,27411,3920,1776
2021-05-02,30-39,d,100,14,2
2021-05-02,30-39,f,51475,10564,5387
2021-05-02,30-39,m,52616,8085,3356
2021-05-02,40-49,d,73,14,1
2021-05-02,40-49,f,54185,14256,6499
2021-05-02,40-49,m,53741,11715,4135
2021-05-02,50-59,d,89,19,3
2021-05-02,50-59,f,63267,22136,9303
2021-05-02,50-59,m,64855,21292,6621
2021-05-02,60-69,d,60,30,2
2021-05-02,60-69,f,56061,33584,8430
2021-05-02,60-69,m,52805,32177,7685
2021-05-02,70-79,d,50,42,12
2021-05-02,70-79,f,49705,43745,15259
2021-05-02,70-79,m,44105,39079,14261
2021-05-02,80+,d,23,21,10
2021-05-02,80+,f,39681,38740,25290
2021-05-02,80+,m,28006,27286,18051
2021-05-02,NA,d,0,0,0
2021-05-02,NA,f,32,24,16
2021-05-02,NA,m,15,10,7
2021-05-03,0-9,d,0,0,0
2021-05-03,0-9,f,117,14,15
2021-05-03,0-9,m,129,4,3
2021-05-03,10-19,d,18,1,0
2021-05-03,10-19,f,5129,823,398
2021-05-03,10-19,m,4305,443,194
2021-05-03,20-29,d,90,6,0
2021-05-03,20-29,f,32100,7387,3516
2021-05-03,20-29,m,27935,4203,1781
2021-05-03,30-39,d,102,14,2
2021-05-03,30-39,f,52238,11224,5405
2021-05-03,30-39,m,53413,8530,3381
2021-05-03,40-49,d,76,14,1
2021-05-03,40-49,f,54915,15082,6523
2021-05-03,40-49,m,54561,12347,4163
2021-05-03,50-59,d,89,20,3
2021-05-03,50-59,f,64263,23665,9349
2021-05-03,50-59,m,66004,22728,6665
2021-05-03,60-69,d,60,32,2
2021-05-03,60-69,f,56639,34908,8530
2021-05-03,60-69,m,53456,33361,7786
2021-05-03,70-79,d,50,44,12
2021-05-03,70-79,f,50043,44493,15458
2021-05-03,70-79,m,44367,39688,14420
2021-05-03,80+,d,23,21,10
2021-05-03,80+,f,39828,39021,25443
2021-05-03,80+,m,28086,27444,18143
2021-05-03,NA,d,0,0,0
2021-05-03,NA,f,32,24,16
2021-05-03,NA,m,15,10,7
2021-05-04,0-9,d,0,0,0
2021-05-04,0-9,f,119,14,15
2021-05-04,0-9,m,130,4,3
2021-05-04,10-19,d,18,1,0
2021-05-04,10-19,f,5234,873,398
2021-05-04,10-19,m,4397,475,195
2021-05-04,20-29,d,92,6,0
2021-05-04,20-29,f,32757,7857,3526
2021-05-04,20-29,m,28444,4416,1788
2021-05-04,30-39,d,105,14,2
2021-05-04,30-39,f,53076,11820,5436
2021-05-04,30-39,m,54211,8887,3403
2021-05-04,40-49,d,78,14,1
2021-05-04,40-49,f,55807,15855,6560
2021-05-04,40-49,m,55442,12883,4203
2021-05-04,50-59,d,90,24,3
2021-05-04,50-59,f,65361,25563,9416
2021-05-04,50-59,m,67209,24524,6751
2021-05-04,60-69,d,61,33,2
2021-05-04,60-69,f,57450,36429,8654
2021-05-04,60-69,m,54213,34711,7921
2021-05-04,70-79,d,53,45,13
2021-05-04,70-79,f,50421,45198,16118
2021-05-04,70-79,m,44731,40298,15026
2021-05-04,80+,d,24,22,11
2021-05-04,80+,f,40027,39260,26057
2021-05-04,80+,m,28207,27588,18588
2021-05-04,NA,d,0,0,0
2021-05-04,NA,f,32,24,16
2021-05-04,NA,m,15,10,7
2021-05-05,0-9,d,0,0,0
2021-05-05,0-9,f,126,14,15
2021-05-05,0-9,m,132,4,3
2021-05-05,10-19,d,19,1,0
2021-05-05,10-19,f,5410,928,399
2021-05-05,10-19,m,4557,500,196
2021-05-05,20-29,d,97,8,0
2021-05-05,20-29,f,33526,8415,3553
2021-05-05,20-29,m,29156,4690,1811
2021-05-05,30-39,d,110,14,2
2021-05-05,30-39,f,54026,12562,5483
2021-05-05,30-39,m,55264,9402,3456
2021-05-05,40-49,d,82,15,1
2021-05-05,40-49,f,56900,16730,6628
2021-05-05,40-49,m,56630,13474,4292
2021-05-05,50-59,d,93,27,3
2021-05-05,50-59,f,67032,27605,9508
2021-05-05,50-59,m,69040,26624,6877
2021-05-05,60-69,d,62,34,2
2021-05-05,60-69,f,58501,37903,8927
2021-05-05,60-69,m,55238,36073,8185
2021-05-05,70-79,d,55,46,13
2021-05-05,70-79,f,50869,45724,17035
2021-05-05,70-79,m,45125,40734,15841
2021-05-05,80+,d,24,22,12
2021-05-05,80+,f,40263,39462,26750
2021-05-05,80+,m,28351,27700,19088
2021-05-05,NA,d,0,0,0
2021-05-05,NA,f,32,26,16
2021-05-05,NA,m,15,12,7
2021-05-06,0-9,d,0,0,0
2021-05-06,0-9,f,129,14,15
2021-05-06,0-9,m,134,4,3
2021-05-06,10-19,d,19,1,0
2021-05-06,10-19,f,5560,998,403
2021-05-06,10-19,m,4702,528,199
2021-05-06,20-29,d,102,8,0
2021-05-06,20-29,f,34152,8966,3602
2021-05-06,20-29,m,29710,4951,1843
2021-05-06,30-39,d,116,15,2
2021-05-06,30-39,f,54909,13207,5553
2021-05-06,30-39,m,56171,9786,3536
2021-05-06,40-49,d,83,15,1
2021-05-06,40-49,f,57805,17527,6715
2021-05-06,40-49,m,57554,13992,4376
2021-05-06,50-59,d,95,32,3
2021-05-06,50-59,f,68154,30079,9657
2021-05-06,50-59,m,70213,29098,7056
2021-05-06,60-69,d,63,35,4
2021-05-06,60-69,f,59250,39429,9292
2021-05-06,60-69,m,55953,37473,8543
2021-05-06,70-79,d,55,47,14
2021-05-06,70-79,f,51208,46134,18116
2021-05-06,70-79,m,45408,41068,16850
2021-05-06,80+,d,24,22,12
2021-05-06,80+,f,40444,39649,27728
2021-05-06,80+,m,28480,27813,19823
2021-05-06,NA,d,0,0,0
2021-05-06,NA,f,32,31,16
2021-05-06,NA,m,15,15,7
2021-05-07,0-9,d,0,0,0
2021-05-07,0-9,f,143,14,15
2021-05-07,0-9,m,148,4,3
2021-05-07,10-19,d,28,1,1
2021-05-07,10-19,f,7608,1084,406
2021-05-07,10-19,m,6884,557,202
2021-05-07,20-29,d,140,9,0
2021-05-07,20-29,f,41800,9370,3639
2021-05-07,20-29,m,38097,5218,1874
2021-05-07,30-39,d,155,16,3
2021-05-07,30-39,f,63272,13721,5621
2021-05-07,30-39,m,65464,10187,3621
2021-05-07,40-49,d,107,15,2
2021-05-07,40-49,f,63566,18153,6815
2021-05-07,40-49,m,63981,14483,4481
2021-05-07,50-59,d,106,36,4
2021-05-07,50-59,f,70215,32845,9819
2021-05-07,50-59,m,72402,32064,7252
2021-05-07,60-69,d,63,37,4
2021-05-07,60-69,f,60209,40973,9681
2021-05-07,60-69,m,56896,38908,8941
2021-05-07,70-79,d,57,47,15
2021-05-07,70-79,f,51633,46498,19152
2021-05-07,70-79,m,45752,41352,17736
2021-05-07,80+,d,24,22,12
2021-05-07,80+,f,40629,39822,28505
2021-05-07,80+,m,28596,27913,20344
2021-05-07,NA,d,0,0,0
2021-05-07,NA,f,32,32,16
2021-05-07,NA,m,15,15,7
2021-05-08,0-9,d,0,0,0
2021-05-08,0-9,f,143,14,15
2021-05-08,0-9,m,151,4,3
2021-05-08,10-19,d,30,1,1
2021-05-08,10-19,f,7833,1097,411
2021-05-08,10-19,m,7120,567,202
2021-05-08,20-29,d,142,9,0
2021-05-08,20-29,f,42489,9515,3659
2021-05-08,20-29,m,38850,5325,1897
2021-05-08,30-39,d,156,18,3
2021-05-08,30-39,f,64189,13913,5669
2021-05-08,30-39,m,66397,10339,3668
2021-05-08,40-49,d,111,15,2
2021-05-08,40-49,f,64367,18402,6871
2021-05-08,40-49,m,64855,14701,4547
2021-05-08,50-59,d,108,40,5
2021-05-08,50-59,f,70776,33734,9925
2021-05-08,50-59,m,73009,32961,7377
2021-05-08,60-69,d,63,38,5
2021-05-08,60-69,f,60483,41417,9870
2021-05-08,60-69,m,57180,39336,9110
2021-05-08,70-79,d,57,47,17
2021-05-08,70-79,f,51766,46604,19511
2021-05-08,70-79,m,45861,41444,18049
2021-05-08,80+,d,24,22,12
2021-05-08,80+,f,40674,39864,28782
2021-05-08,80+,m,28631,27941,20551
2021-05-08,NA,d,0,0,0
2021-05-08,NA,f,32,32,16
2021-05-08,NA,m,15,15,7
2021-05-09,0-9,d,0,0,0
2021-05-09,0-9,f,145,14,15
2021-05-09,0-9,m,152,4,3
2021-05-09,10-19,d,31,1,1
2021-05-09,10-19,f,8036,1099,411
2021-05-09,10-19,m,7357,571,202
2021-05-09,20-29,d,143,9,0
2021-05-09,20-29,f,43043,9525,3659
2021-05-09,20-29,m,39424,5343,1897
2021-05-09,30-39,d,157,18,3
2021-05-09,30-39,f,64875,13929,5669
2021-05-09,30-39,m,67179,10354,3668
2021-05-09,40-49,d,115,15,2
2021-05-09,40-49,f,65083,18426,6875
2021-05-09,40-49,m,65603,14717,4549
2021-05-09,50-59,d,110,40,5
2021-05-09,50-59,f,71264,33775,9931
2021-05-09,50-59,m,73569,33013,7391
2021-05-09,60-69,d,63,38,5
2021-05-09,60-69,f,60689,41425,9895
2021-05-09,60-69,m,57396,39352,9133
2021-05-09,70-79,d,57,47,17
2021-05-09,70-79,f,51852,46606,19526
2021-05-09,70-79,m,45927,41445,18063
2021-05-09,80+,d,24,22,12
2021-05-09,80+,f,40700,39865,28786
2021-05-09,80+,m,28646,27943,20552
2021-05-09,NA,d,0,0,0
2021-05-09,NA,f,32,32,16
2021-05-09,NA,m,15,15,7
2021-05-10,0-9,d,0,0,0
2021-05-10,0-9,f,147,14,15
2021-05-10,0-9,m,153,4,3
2021-05-10,10-19,d,34,1,1
2021-05-10,10-19,f,8299,1125,413
2021-05-10,10-19,m,7605,592,205
2021-05-10,20-29,d,146,10,0
2021-05-10,20-29,f,43978,9749,3718
2021-05-10,20-29,m,40212,5498,1938
2021-05-10,30-39,d,163,19,3
2021-05-10,30-39,f,66080,14221,5751
2021-05-10,30-39,m,68371,10625,3770
2021-05-10,40-49,d,120,16,2
2021-05-10,40-49,f,66388,18883,7006
2021-05-10,40-49,m,66888,15127,4761
2021-05-10,50-59,d,113,43,5
2021-05-10,50-59,f,72153,35936,10149
2021-05-10,50-59,m,74593,35454,7757
2021-05-10,60-69,d,63,38,6
2021-05-10,60-69,f,61267,42426,10632
2021-05-10,60-69,m,57962,40402,9902
2021-05-10,70-79,d,57,47,19
2021-05-10,70-79,f,52191,46816,20808
2021-05-10,70-79,m,46173,41611,19234
2021-05-10,80+,d,24,22,12
2021-05-10,80+,f,40898,39945,29590
2021-05-10,80+,m,28783,27995,21155
2021-05-10,NA,d,0,0,0
2021-05-10,NA,f,32,32,16
2021-05-10,NA,m,15,15,7
2021-05-11,0-9,d,0,0,0
2021-05-11,0-9,f,149,14,15
2021-05-11,0-9,m,156,4,3
2021-05-11,10-19,d,34,1,1
2021-05-11,10-19,f,8499,1160,418
2021-05-11,10-19,m,7767,615,208
2021-05-11,20-29,d,147,10,0
2021-05-11,20-29,f,44641,9950,3781
2021-05-11,20-29,m,40888,5727,1984
2021-05-11,30-39,d,168,19,4
2021-05-11,30-39,f,67048,14575,5879
2021-05-11,30-39,m,69342,11095,3908
2021-05-11,40-49,d,120,16,2
2021-05-11,40-49,f,67455,19466,7202
2021-05-11,40-49,m,67916,15714,5014
2021-05-11,50-59,d,116,49,7
2021-05-11,50-59,f,72943,38580,10474
2021-05-11,50-59,m,75513,38552,8174
2021-05-11,60-69,d,64,41,9
2021-05-11,60-69,f,61810,43749,11691
2021-05-11,60-69,m,58552,41793,10934
2021-05-11,70-79,d,58,48,20
2021-05-11,70-79,f,52478,47104,22380
2021-05-11,70-79,m,46409,41849,20618
2021-05-11,80+,d,24,22,12
2021-05-11,80+,f,41042,40050,30269
2021-05-11,80+,m,28889,28064,21681
2021-05-11,NA,d,0,0,0
2021-05-11,NA,f,32,32,16
2021-05-11,NA,m,15,15,7
2021-05-12,0-9,d,0,0,0
2021-05-12,0-9,f,152,14,15
2021-05-12,0-9,m,160,4,3
2021-05-12,10-19,d,34,1,1
2021-05-12,10-19,f,8691,1196,422
2021-05-12,10-19,m,7924,649,212
2021-05-12,20-29,d,149,13,0
2021-05-12,20-29,f,45269,10235,3875
2021-05-12,20-29,m,41465,6000,2054
2021-05-12,30-39,d,174,20,4
2021-05-12,30-39,f,67952,15035,6059
2021-05-12,30-39,m,70145,11628,4094
2021-05-12,40-49,d,122,18,5
2021-05-12,40-49,f,68386,20012,7512
2021-05-12,40-49,m,68760,16241,5367
2021-05-12,50-59,d,118,54,8
2021-05-12,50-59,f,73622,41276,10953
2021-05-12,50-59,m,76244,41493,8745
2021-05-12,60-69,d,64,42,10
2021-05-12,60-69,f,62242,45021,13085
2021-05-12,60-69,m,58977,42960,12230
2021-05-12,70-79,d,58,49,20
2021-05-12,70-79,f,52698,47307,23917
2021-05-12,70-79,m,46592,42015,21919
2021-05-12,80+,d,24,22,13
2021-05-12,80+,f,41167,40135,30896
2021-05-12,80+,m,28957,28118,22020
2021-05-12,NA,d,0,0,0
2021-05-12,NA,f,32,32,16
2021-05-12,NA,m,15,15,7
2021-05-13,0-9,d,0,0,0
2021-05-13,0-9,f,152,14,15
2021-05-13,0-9,m,161,4,3
2021-05-13,10-19,d,34,1,1
2021-05-13,10-19,f,8850,1222,424
2021-05-13,10-19,m,8067,663,213
2021-05-13,20-29,d,151,13,0
2021-05-13,20-29,f,45698,10341,3916
2021-05-13,20-29,m,41859,6108,2084
2021-05-13,30-39,d,176,20,4
2021-05-13,30-39,f,68508,15168,6131
2021-05-13,30-39,m,70729,11788,4198
2021-05-13,40-49,d,128,18,5
2021-05-13,40-49,f,69014,20184,7599
2021-05-13,40-49,m,69407,16394,5496
2021-05-13,50-59,d,119,54,9
2021-05-13,50-59,f,74085,42587,11135
2021-05-13,50-59,m,76767,42922,8962
2021-05-13,60-69,d,64,42,12
2021-05-13,60-69,f,62458,45623,13641
2021-05-13,60-69,m,59203,43503,12810
2021-05-13,70-79,d,58,49,20
2021-05-13,70-79,f,52788,47361,24504
2021-05-13,70-79,m,46666,42080,22415
2021-05-13,80+,d,24,22,13
2021-05-13,80+,f,41204,40153,31035
2021-05-13,80+,m,28988,28129,22117
2021-05-13,NA,d,0,0,0
2021-05-13,NA,f,32,32,16
2021-05-13,NA,m,15,15,7
2021-05-14,0-9,d,0,0,0
2021-05-14,0-9,f,154,14,15
2021-05-14,0-9,m,161,4,3
2021-05-14,10-19,d,34,2,1
2021-05-14,10-19,f,8964,1274,432
2021-05-14,10-19,m,8187,703,215
2021-05-14,20-29,d,152,14,0
2021-05-14,20-29,f,46152,10671,3982
2021-05-14,20-29,m,42307,6378,2159
2021-05-14,30-39,d,177,20,4
2021-05-14,30-39,f,69107,15574,6276
2021-05-14,30-39,m,71345,12203,4365
2021-05-14,40-49,d,131,18,5
2021-05-14,40-49,f,69654,20662,7807
2021-05-14,40-49,m,70043,16843,5732
2021-05-14,50-59,d,119,59,9
2021-05-14,50-59,f,74647,44633,11505
2021-05-14,50-59,m,77393,45064,9419
2021-05-14,60-69,d,64,42,14
2021-05-14,60-69,f,62786,46551,14729
2021-05-14,60-69,m,59540,44426,13917
2021-05-14,70-79,d,58,49,20
2021-05-14,70-79,f,52969,47547,25947
2021-05-14,70-79,m,46831,42217,23588
2021-05-14,80+,d,24,22,13
2021-05-14,80+,f,41280,40211,31707
2021-05-14,80+,m,29039,28163,22543
2021-05-14,NA,d,0,0,0
2021-05-14,NA,f,32,32,16
2021-05-14,NA,m,15,15,7
2021-05-15,0-9,d,0,0,0
2021-05-15,0-9,f,157,14,15
2021-05-15,0-9,m,163,4,3
2021-05-15,10-19,d,34,2,1
2021-05-15,10-19,f,9100,1307,435
2021-05-15,10-19,m,8299,730,219
2021-05-15,20-29,d,152,15,0
2021-05-15,20-29,f,46433,10836,4015
2021-05-15,20-29,m,42582,6579,2183
2021-05-15,30-39,d,179,21,4
2021-05-15,30-39,f,69527,15855,6313
2021-05-15,30-39,m,71740,12536,4406
2021-05-15,40-49,d,132,18,5
2021-05-15,40-49,f,70104,20945,7883
2021-05-15,40-49,m,70470,17165,5808
2021-05-15,50-59,d,119,60,9
2021-05-15,50-59,f,74966,45360,11654
2021-05-15,50-59,m,77779,45803,9595
2021-05-15,60-69,d,64,42,14
2021-05-15,60-69,f,62955,46895,15061
2021-05-15,60-69,m,59687,44737,14245
2021-05-15,70-79,d,59,49,20
2021-05-15,70-79,f,53031,47607,26383
2021-05-15,70-79,m,46888,42278,23967
2021-05-15,80+,d,24,22,13
2021-05-15,80+,f,41299,40236,31925
2021-05-15,80+,m,29057,28179,22681
2021-05-15,NA,d,0,0,0
2021-05-15,NA,f,32,32,16
2021-05-15,NA,m,15,15,7
2021-05-16,0-9,d,0,0,0
2021-05-16,0-9,f,162,14,15
2021-05-16,0-9,m,168,4,3
2021-05-16,10-19,d,38,2,1
2021-05-16,10-19,f,9966,1310,435
2021-05-16,10-19,m,9316,732,219
2021-05-16,20-29,d,156,15,0
2021-05-16,20-29,f,48249,10849,4017
2021-05-16,20-29,m,44704,6591,2188
2021-05-16,30-39,d,184,21,4
2021-05-16,30-39,f,71622,15894,6313
2021-05-16,30-39,m,73991,12565,4408
2021-05-16,40-49,d,144,18,5
2021-05-16,40-49,f,72172,20985,7883
2021-05-16,40-49,m,72638,17206,5808
2021-05-16,50-59,d,120,60,9
2021-05-16,50-59,f,76069,45408,11667
2021-05-16,50-59,m,79051,45849,9599
2021-05-16,60-69,d,65,42,14
2021-05-16,60-69,f,63411,46915,15071
2021-05-16,60-69,m,60168,44765,14260
2021-05-16,70-79,d,59,49,20
2021-05-16,70-79,f,53145,47612,26396
2021-05-16,70-79,m,46975,42284,23979
2021-05-16,80+,d,25,22,13
2021-05-16,80+,f,41330,40239,31926
2021-05-16,80+,m,29080,28179,22683
2021-05-16,NA,d,0,0,0
2021-05-16,NA,f,32,32,16
2021-05-16,NA,m,15,15,7
2021-05-17,0-9,d,0,0,0
2021-05-17,0-9,f,166,14,15
2021-05-17,0-9,m,172,4,3
2021-05-17,10-19,d,38,2,1
2021-05-17,10-19,f,10308,1352,442
2021-05-17,10-19,m,9734,761,224
2021-05-17,20-29,d,161,16,0
2021-05-17,20-29,f,49412,11212,4113
2021-05-17,20-29,m,45955,6907,2266
2021-05-17,30-39,d,188,21,5
2021-05-17,30-39,f,73163,16403,6493
2021-05-17,30-39,m,75587,13173,4609
2021-05-17,40-49,d,148,19,5
2021-05-17,40-49,f,73731,21494,8206
2021-05-17,40-49,m,74329,17787,6215
2021-05-17,50-59,d,122,63,9
2021-05-17,50-59,f,77170,47229,12134
2021-05-17,50-59,m,80306,47968,10306
2021-05-17,60-69,d,65,45,14
2021-05-17,60-69,f,64053,47745,16382
2021-05-17,60-69,m,60802,45652,15600
2021-05-17,70-79,d,59,49,21
2021-05-17,70-79,f,53417,47784,27735
2021-05-17,70-79,m,47189,42431,25195
2021-05-17,80+,d,26,22,13
2021-05-17,80+,f,41436,40296,32333
2021-05-17,80+,m,29142,28225,22929
2021-05-17,NA,d,0,0,0
2021-05-17,NA,f,32,32,16
2021-05-17,NA,m,15,15,7
2021-05-18,0-9,d,0,0,0
2021-05-18,0-9,f,171,14,15
2021-05-18,0-9,m,174,4,3
2021-05-18,10-19,d,38,2,1
2021-05-18,10-19,f,10538,1412,449
2021-05-18,10-19,m,9954,803,232
2021-05-18,20-29,d,165,16,0
2021-05-18,20-29,f,50154,11701,4232
2021-05-18,20-29,m,46745,7379,2353
2021-05-18,30-39,d,192,22,5
2021-05-18,30-39,f,74179,17154,6711
2021-05-18,30-39,m,76713,13965,4878
2021-05-18,40-49,d,153,21,6
2021-05-18,40-49,f,74781,22318,8584
2021-05-18,40-49,m,75432,18610,6632
2021-05-18,50-59,d,123,65,10
2021-05-18,50-59,f,77988,49271,12752
2021-05-18,50-59,m,81237,50196,11185
2021-05-18,60-69,d,66,45,15
2021-05-18,60-69,f,64491,48719,18130
2021-05-18,60-69,m,61291,46610,17237
2021-05-18,70-79,d,60,49,24
2021-05-18,70-79,f,53619,47936,29608
2021-05-18,70-79,m,47383,42570,26881
2021-05-18,80+,d,26,23,14
2021-05-18,80+,f,41571,40358,32990
2021-05-18,80+,m,29209,28259,23355
2021-05-18,NA,d,0,0,0
2021-05-18,NA,f,32,32,16
2021-05-18,NA,m,15,15,7
2021-05-19,0-9,d,1,0,0
2021-05-19,0-9,f,174,14,15
2021-05-19,0-9,m,179,4,3
2021-05-19,10-19,d,38,2,1
2021-05-19,10-19,f,10796,1487,468
2021-05-19,10-19,m,10191,872,238
2021-05-19,20-29,d,169,17,0
2021-05-19,20-29,f,51033,12154,4348
2021-05-19,20-29,m,47574,7853,2481
2021-05-19,30-39,d,195,23,6
2021-05-19,30-39,f,75417,17886,6933
2021-05-19,30-39,m,77809,14852,5131
2021-05-19,40-49,d,158,22,7
2021-05-19,40-49,f,76017,23113,8958
2021-05-19,40-49,m,76579,19500,7073
2021-05-19,50-59,d,123,66,11
2021-05-19,50-59,f,78898,51293,13436
2021-05-19,50-59,m,82131,52425,12078
2021-05-19,60-69,d,66,45,18
2021-05-19,60-69,f,64941,49661,19871
2021-05-19,60-69,m,61754,47635,18893
2021-05-19,70-79,d,60,49,28
2021-05-19,70-79,f,53826,48144,31300
2021-05-19,70-79,m,47544,42729,28281
2021-05-19,80+,d,26,23,14
2021-05-19,80+,f,41722,40454,33469
2021-05-19,80+,m,29301,28333,23685
2021-05-19,NA,d,0,0,0
2021-05-19,NA,f,32,32,16
2021-05-19,NA,m,15,15,7
2021-05-20,0-9,d,1,0,0
2021-05-20,0-9,f,176,14,15
2021-05-20,0-9,m,180,4,3
2021-05-20,10-19,d,39,2,1
2021-05-20,10-19,f,11040,1549,483
2021-05-20,10-19,m,10369,939,251
2021-05-20,20-29,d,174,19,0
2021-05-20,20-29,f,51894,12661,4494
2021-05-20,20-29,m,48270,8372,2597
2021-05-20,30-39,d,197,26,6
2021-05-20,30-39,f,76526,18727,7211
2021-05-20,30-39,m,78690,15783,5374
2021-05-20,40-49,d,161,23,7
2021-05-20,40-49,f,77124,23966,9414
2021-05-20,40-49,m,77567,20408,7511
2021-05-20,50-59,d,125,70,13
2021-05-20,50-59,f,79704,53007,14240
2021-05-20,50-59,m,82958,54298,13008
2021-05-20,60-69,d,67,46,23
2021-05-20,60-69,f,65344,50579,21753
2021-05-20,60-69,m,62127,48500,20711
2021-05-20,70-79,d,60,49,29
2021-05-20,70-79,f,53973,48333,33286
2021-05-20,70-79,m,47698,42918,30011
2021-05-20,80+,d,27,23,15
2021-05-20,80+,f,41809,40553,34000
2021-05-20,80+,m,29352,28388,24070
2021-05-20,NA,d,0,0,0
2021-05-20,NA,f,32,32,16
2021-05-20,NA,m,15,15,7
2021-05-21,0-9,d,1,0,0
2021-05-21,0-9,f,177,14,15
2021-05-21,0-9,m,184,4,3
2021-05-21,10-19,d,40,3,1
2021-05-21,10-19,f,11178,1635,507
2021-05-21,10-19,m,10477,1031,264
2021-05-21,20-29,d,177,21,0
2021-05-21,20-29,f,52400,13317,4673
2021-05-21,20-29,m,48720,9031,2706
2021-05-21,30-39,d,198,27,7
2021-05-21,30-39,f,77189,19745,7488
2021-05-21,30-39,m,79393,16996,5629
2021-05-21,40-49,d,163,25,7
2021-05-21,40-49,f,77772,24891,9857
2021-05-21,40-49,m,78249,21362,7976
2021-05-21,50-59,d,125,72,13
2021-05-21,50-59,f,80207,54586,15012
2021-05-21,50-59,m,83481,55945,13862
2021-05-21,60-69,d,67,47,25
2021-05-21,60-69,f,65661,51335,23281
2021-05-21,60-69,m,62419,49255,22157
2021-05-21,70-79,d,61,49,32
2021-05-21,70-79,f,54149,48446,34788
2021-05-21,70-79,m,47818,43027,31248
2021-05-21,80+,d,27,23,15
2021-05-21,80+,f,41897,40608,34466
2021-05-21,80+,m,29415,28423,24389
2021-05-21,NA,d,0,0,0
2021-05-21,NA,f,32,32,16
2021-05-21,NA,m,15,15,7
2021-05-22,0-9,d,1,0,0
2021-05-22,0-9,f,177,14,15
2021-05-22,0-9,m,185,4,3
2021-05-22,10-19,d,40,3,1
2021-05-22,10-19,f,11266,1679,520
2021-05-22,10-19,m,10547,1070,269
2021-05-22,20-29,d,179,21,0
2021-05-22,20-29,f,52725,13524,4753
2021-05-22,20-29,m,49055,9241,2753
2021-05-22,30-39,d,199,27,7
