week_from,week_until,calendar_week,plz,population,ncumul_firstvacc,ncumul_secondvacc
2021-07-12,2021-07-18,28,8468,649,283,226
2021-07-12,2021-07-18,28,8471,1034,561,446
2021-07-12,2021-07-18,28,8472,7417,4471,3785
2021-07-12,2021-07-18,28,8474,1680,874,699
2021-07-12,2021-07-18,28,8475,1661,877,681
2021-07-12,2021-07-18,28,8476,1007,419,337
2021-07-12,2021-07-18,28,8477,1122,544,459
2021-07-12,2021-07-18,28,8478,936,432,340
2021-07-12,2021-07-18,28,8479,697,327,262
2021-07-12,2021-07-18,28,8482,1719,639,473
2021-07-12,2021-07-18,28,8483,2967,1461,1183
2021-07-12,2021-07-18,28,8484,3329,1781,1492
2021-07-12,2021-07-18,28,8486,1899,894,717
2021-07-12,2021-07-18,28,8487,1514,789,635
2021-07-12,2021-07-18,28,8488,4549,2097,1747
2021-07-12,2021-07-18,28,8489,980,456,381
2021-07-12,2021-07-18,28,8492,2077,969,859
2021-07-12,2021-07-18,28,8493,1628,704,583
2021-07-12,2021-07-18,28,8494,2895,1355,1173
2021-07-12,2021-07-18,28,8495,149,46,38
2021-07-12,2021-07-18,28,8496,931,309,233
2021-07-12,2021-07-18,28,8497,790,278,242
2021-07-12,2021-07-18,28,8498,940,393,323
2021-07-12,2021-07-18,28,8499,376,150,133
2021-07-12,2021-07-18,28,8523,1084,359,258
2021-07-12,2021-07-18,28,8542,5007,2924,2433
2021-07-12,2021-07-18,28,8543,1096,474,373
2021-07-12,2021-07-18,28,8544,406,192,141
2021-07-12,2021-07-18,28,8545,2740,1424,1149
2021-07-12,2021-07-18,28,8548,900,518,424
2021-07-12,2021-07-18,28,8600,27178,15029,12269
2021-07-12,2021-07-18,28,8602,2681,1575,1352
2021-07-12,2021-07-18,28,8603,5170,2827,2385
2021-07-12,2021-07-18,28,8604,16897,8486,6937
2021-07-12,2021-07-18,28,8605,1731,1006,835
2021-07-12,2021-07-18,28,8606,8166,4822,4079
2021-07-12,2021-07-18,28,8607,1458,753,633
2021-07-12,2021-07-18,28,8608,3783,1978,1730
2021-07-12,2021-07-18,28,8610,29607,17628,14460
2021-07-12,2021-07-18,28,8614,1632,873,758
2021-07-12,2021-07-18,28,8615,1371,844,716
2021-07-12,2021-07-18,28,8616,790,416,345
2021-07-12,2021-07-18,28,8617,3850,2260,1929
2021-07-12,2021-07-18,28,8618,4825,2339,1879
2021-07-12,2021-07-18,28,8620,16684,8573,7074
2021-07-12,2021-07-18,28,8623,8249,3808,3137
2021-07-12,2021-07-18,28,8624,2407,1214,1064
2021-07-12,2021-07-18,28,8625,5270,2675,2277
2021-07-12,2021-07-18,28,8626,1307,548,451
2021-07-12,2021-07-18,28,8627,3621,2084,1804
2021-07-12,2021-07-18,28,8630,12207,5762,4834
2021-07-12,2021-07-18,28,8632,3905,1822,1541
2021-07-12,2021-07-18,28,8633,3532,1769,1539
2021-07-12,2021-07-18,28,8634,8260,4117,3410
2021-07-12,2021-07-18,28,8635,3657,1885,1615
2021-07-12,2021-07-18,28,8636,8096,3717,3082
2021-07-12,2021-07-18,28,8637,1979,781,653
2021-07-12,2021-07-18,28,8700,13733,8990,7758
2021-07-12,2021-07-18,28,8702,7857,5360,4663
2021-07-12,2021-07-18,28,8703,5593,3702,3218
2021-07-12,2021-07-18,28,8704,6426,4218,3600
2021-07-12,2021-07-18,28,8706,14245,8970,7723
2021-07-12,2021-07-18,28,8707,6186,4058,3464
2021-07-12,2021-07-18,28,8708,11322,7290,6361
2021-07-12,2021-07-18,28,8712,11491,6985,5967
2021-07-12,2021-07-18,28,8713,3177,1912,1633
2021-07-12,2021-07-18,28,8714,475,250,206
2021-07-12,2021-07-18,28,8800,15512,9550,8012
2021-07-12,2021-07-18,28,8802,8931,5608,4784
2021-07-12,2021-07-18,28,8803,6109,3791,3241
2021-07-12,2021-07-18,28,8804,6073,3038,2427
2021-07-12,2021-07-18,28,8805,10485,5560,4482
2021-07-12,2021-07-18,28,8810,20446,11536,9342
2021-07-12,2021-07-18,28,8815,346,148,118
2021-07-12,2021-07-18,28,8816,2138,1082,839
2021-07-12,2021-07-18,28,8820,15751,8643,7042
2021-07-12,2021-07-18,28,8824,1821,893,711
2021-07-12,2021-07-18,28,8825,885,336,262
2021-07-12,2021-07-18,28,8833,3120,1433,1140
2021-07-12,2021-07-18,28,8902,10020,5396,4357
2021-07-12,2021-07-18,28,8903,6722,3903,3218
2021-07-12,2021-07-18,28,8904,1667,984,821
2021-07-12,2021-07-18,28,8906,5555,3237,2676
2021-07-12,2021-07-18,28,8907,5200,3078,2615
2021-07-12,2021-07-18,28,8908,3769,2192,1777
2021-07-12,2021-07-18,28,8909,1322,582,457
2021-07-12,2021-07-18,28,8910,10967,5820,4543
2021-07-12,2021-07-18,28,8911,1123,501,387
2021-07-12,2021-07-18,28,8912,5689,2796,2178
2021-07-12,2021-07-18,28,8913,2580,1442,1154
2021-07-12,2021-07-18,28,8914,1976,1153,971
2021-07-12,2021-07-18,28,8915,2752,1359,1135
2021-07-12,2021-07-18,28,8925,960,478,405
2021-07-12,2021-07-18,28,8926,1221,507,384
2021-07-12,2021-07-18,28,8932,5189,2613,2092
2021-07-12,2021-07-18,28,8933,645,269,209
2021-07-12,2021-07-18,28,8934,2377,1081,840
2021-07-12,2021-07-18,28,8942,4926,3224,2710
2021-07-12,2021-07-18,28,8951,3068,1234,914
2021-07-12,2021-07-18,28,8952,18758,9855,7507
2021-07-12,2021-07-18,28,8953,27635,12765,9685
2021-07-12,2021-07-18,28,8954,3970,2154,1676
2021-07-12,2021-07-18,28,8955,2505,1386,1153
2021-07-12,2021-07-18,28,andere Kantone,NA,6968,5703
2021-07-12,2021-07-18,28,Nachbarkantone,NA,25417,21263
2021-07-12,2021-07-18,28,unbekannt,NA,6976,5645
2021-07-12,2021-07-18,28,ZH aber ausserkantonal geimpft,NA,16734,14548
2021-07-19,2021-07-25,29,8001,5473,4014,3457
2021-07-19,2021-07-25,29,8002,9620,6444,5733
2021-07-19,2021-07-25,29,8003,20655,12942,11334
2021-07-19,2021-07-25,29,8004,27183,17651,15253
2021-07-19,2021-07-25,29,8005,15505,10495,9240
2021-07-19,2021-07-25,29,8006,18387,13059,11739
2021-07-19,2021-07-25,29,8008,16571,11903,10665
2021-07-19,2021-07-25,29,8032,18170,12696,11266
2021-07-19,2021-07-25,29,8037,16044,10687,9557
2021-07-19,2021-07-25,29,8038,17299,10748,9518
2021-07-19,2021-07-25,29,8041,7620,4191,3673
2021-07-19,2021-07-25,29,8044,10947,7653,6872
2021-07-19,2021-07-25,29,8045,11222,6767,5917
2021-07-19,2021-07-25,29,8046,25704,13677,12096
2021-07-19,2021-07-25,29,8047,20783,12581,11170
2021-07-19,2021-07-25,29,8048,29694,17614,15414
2021-07-19,2021-07-25,29,8049,23561,15309,13882
2021-07-19,2021-07-25,29,8050,28957,17979,15927
2021-07-19,2021-07-25,29,8051,23000,11893,10399
2021-07-19,2021-07-25,29,8052,20277,10648,9311
2021-07-19,2021-07-25,29,8053,11001,7397,6682
2021-07-19,2021-07-25,29,8055,20196,12058,10579
2021-07-19,2021-07-25,29,8057,21221,13989,12421
2021-07-19,2021-07-25,29,8064,3784,1913,1630
2021-07-19,2021-07-25,29,8102,6717,3790,3250
2021-07-19,2021-07-25,29,8103,3895,2202,1944
2021-07-19,2021-07-25,29,8104,2675,1666,1488
2021-07-19,2021-07-25,29,8105,13633,7311,6443
2021-07-19,2021-07-25,29,8106,4807,2119,1814
2021-07-19,2021-07-25,29,8107,6583,3338,2862
2021-07-19,2021-07-25,29,8108,4174,2111,1795
2021-07-19,2021-07-25,29,8112,2957,1551,1361
2021-07-19,2021-07-25,29,8113,1435,789,716
2021-07-19,2021-07-25,29,8114,1865,911,793
2021-07-19,2021-07-25,29,8115,953,501,429
2021-07-19,2021-07-25,29,8117,4564,2798,2486
2021-07-19,2021-07-25,29,8118,2083,1232,1091
2021-07-19,2021-07-25,29,8121,1999,1118,989
2021-07-19,2021-07-25,29,8122,2231,1327,1170
2021-07-19,2021-07-25,29,8123,2771,1818,1606
2021-07-19,2021-07-25,29,8124,2130,1372,1234
2021-07-19,2021-07-25,29,8125,5209,3449,3117
2021-07-19,2021-07-25,29,8126,5475,3640,3241
2021-07-19,2021-07-25,29,8127,4094,2619,2342
2021-07-19,2021-07-25,29,8132,6883,4023,3587
2021-07-19,2021-07-25,29,8133,1915,1125,1005
2021-07-19,2021-07-25,29,8134,18919,10586,9333
2021-07-19,2021-07-25,29,8135,7781,4436,3927
2021-07-19,2021-07-25,29,8136,2593,1455,1291
2021-07-19,2021-07-25,29,8142,4661,3156,2852
2021-07-19,2021-07-25,29,8143,3768,2194,1984
2021-07-19,2021-07-25,29,8152,21091,10067,8618
2021-07-19,2021-07-25,29,8153,8204,4102,3517
2021-07-19,2021-07-25,29,8154,7205,3252,2747
2021-07-19,2021-07-25,29,8155,7163,3563,3088
2021-07-19,2021-07-25,29,8156,2152,1199,1040
2021-07-19,2021-07-25,29,8157,5942,3192,2776
2021-07-19,2021-07-25,29,8158,467,269,237
2021-07-19,2021-07-25,29,8162,3608,1886,1644
2021-07-19,2021-07-25,29,8164,601,348,305
2021-07-19,2021-07-25,29,8165,3909,2261,1982
2021-07-19,2021-07-25,29,8166,3076,1692,1479
2021-07-19,2021-07-25,29,8172,4997,2494,2152
2021-07-19,2021-07-25,29,8173,3153,1926,1711
2021-07-19,2021-07-25,29,8174,1535,852,701
2021-07-19,2021-07-25,29,8175,755,427,379
2021-07-19,2021-07-25,29,8180,21389,11605,9961
2021-07-19,2021-07-25,29,8181,2875,1319,1068
2021-07-19,2021-07-25,29,8182,1979,1091,930
2021-07-19,2021-07-25,29,8184,4154,2272,1987
2021-07-19,2021-07-25,29,8185,4536,2837,2538
2021-07-19,2021-07-25,29,8187,1932,899,777
2021-07-19,2021-07-25,29,8192,5207,2681,2320
2021-07-19,2021-07-25,29,8193,5359,3036,2629
2021-07-19,2021-07-25,29,8194,1051,610,526
2021-07-19,2021-07-25,29,8195,560,332,281
2021-07-19,2021-07-25,29,8196,1468,779,680
2021-07-19,2021-07-25,29,8197,4659,2472,2190
2021-07-19,2021-07-25,29,8245,2530,1102,1018
2021-07-19,2021-07-25,29,8246,1088,406,367
2021-07-19,2021-07-25,29,8247,1470,564,499
2021-07-19,2021-07-25,29,8248,1575,743,669
2021-07-19,2021-07-25,29,8302,20144,10418,8942
2021-07-19,2021-07-25,29,8303,11826,6515,5678
2021-07-19,2021-07-25,29,8304,16830,9836,8702
2021-07-19,2021-07-25,29,8305,7849,4430,3964
2021-07-19,2021-07-25,29,8306,5311,2703,2352
2021-07-19,2021-07-25,29,8307,12268,5960,5180
2021-07-19,2021-07-25,29,8308,4589,2558,2239
2021-07-19,2021-07-25,29,8309,5611,3254,2901
2021-07-19,2021-07-25,29,8310,1509,793,669
2021-07-19,2021-07-25,29,8311,2061,1269,1094
2021-07-19,2021-07-25,29,8312,954,555,494
2021-07-19,2021-07-25,29,8314,349,197,172
2021-07-19,2021-07-25,29,8315,817,474,425
2021-07-19,2021-07-25,29,8317,2337,1121,971
2021-07-19,2021-07-25,29,8320,6443,3363,3018
2021-07-19,2021-07-25,29,8322,994,513,467
2021-07-19,2021-07-25,29,8330,11524,6429,5694
2021-07-19,2021-07-25,29,8331,610,321,298
2021-07-19,2021-07-25,29,8332,3384,2088,1865
2021-07-19,2021-07-25,29,8335,3640,1757,1559
2021-07-19,2021-07-25,29,8340,10306,5148,4513
2021-07-19,2021-07-25,29,8342,933,474,419
2021-07-19,2021-07-25,29,8344,3778,1741,1561
2021-07-19,2021-07-25,29,8345,1131,511,461
2021-07-19,2021-07-25,29,8352,3713,1955,1727
2021-07-19,2021-07-25,29,8353,4374,2068,1781
2021-07-19,2021-07-25,29,8354,500,175,141
2021-07-19,2021-07-25,29,8400,39632,23997,20652
2021-07-19,2021-07-25,29,8403,321,138,134
2021-07-19,2021-07-25,29,8404,20278,10334,8818
2021-07-19,2021-07-25,29,8405,18152,10005,8751
2021-07-19,2021-07-25,29,8406,13621,6858,5796
2021-07-19,2021-07-25,29,8408,16314,8213,7062
2021-07-19,2021-07-25,29,8409,3194,1671,1419
2021-07-19,2021-07-25,29,8412,983,511,435
2021-07-19,2021-07-25,29,8413,4712,2645,2341
2021-07-19,2021-07-25,29,8414,977,579,505
2021-07-19,2021-07-25,29,8415,577,336,287
2021-07-19,2021-07-25,29,8416,1423,779,664
2021-07-19,2021-07-25,29,8418,772,285,252
2021-07-19,2021-07-25,29,8421,777,433,383
2021-07-19,2021-07-25,29,8422,3877,1761,1481
2021-07-19,2021-07-25,29,8424,9396,5020,4342
2021-07-19,2021-07-25,29,8425,1091,641,573
2021-07-19,2021-07-25,29,8426,2414,1421,1217
2021-07-19,2021-07-25,29,8427,4787,2543,2179
2021-07-19,2021-07-25,29,8428,456,269,233
2021-07-19,2021-07-25,29,8442,3141,1874,1641
2021-07-19,2021-07-25,29,8444,2231,1262,1099
2021-07-19,2021-07-25,29,8447,1931,956,849
2021-07-19,2021-07-25,29,8450,2227,1215,1047
2021-07-19,2021-07-25,29,8451,1417,744,643
2021-07-19,2021-07-25,29,8452,699,349,271
2021-07-19,2021-07-25,29,8453,282,166,148
2021-07-19,2021-07-25,29,8457,485,283,252
2021-07-19,2021-07-25,29,8458,657,368,320
2021-07-19,2021-07-25,29,8459,376,177,151
2021-07-19,2021-07-25,29,8460,1831,963,869
2021-07-19,2021-07-25,29,8461,376,188,162
2021-07-19,2021-07-25,29,8462,1309,801,720
2021-07-19,2021-07-25,29,8463,850,417,373
2021-07-19,2021-07-25,29,8464,86,46,37
2021-07-19,2021-07-25,29,8465,389,189,168
2021-07-19,2021-07-25,29,8466,674,318,282
2021-07-19,2021-07-25,29,8467,458,226,185
2021-07-19,2021-07-25,29,8468,649,286,246
2021-07-19,2021-07-25,29,8471,1034,577,492
2021-07-19,2021-07-25,29,8472,7417,4530,4006
2021-07-19,2021-07-25,29,8474,1680,890,759
2021-07-19,2021-07-25,29,8475,1661,891,746
2021-07-19,2021-07-25,29,8476,1007,422,374
2021-07-19,2021-07-25,29,8477,1122,551,492
2021-07-19,2021-07-25,29,8478,936,438,380
2021-07-19,2021-07-25,29,8479,697,334,285
2021-07-19,2021-07-25,29,8482,1719,644,542
2021-07-19,2021-07-25,29,8483,2967,1483,1302
2021-07-19,2021-07-25,29,8484,3329,1803,1597
2021-07-19,2021-07-25,29,8486,1899,909,797
2021-07-19,2021-07-25,29,8487,1514,803,704
2021-07-19,2021-07-25,29,8488,4549,2120,1880
2021-07-19,2021-07-25,29,8489,980,460,411
2021-07-19,2021-07-25,29,8492,2077,984,890
2021-07-19,2021-07-25,29,8493,1628,714,627
2021-07-19,2021-07-25,29,8494,2895,1370,1243
2021-07-19,2021-07-25,29,8495,149,46,41
2021-07-19,2021-07-25,29,8496,931,316,265
2021-07-19,2021-07-25,29,8497,790,280,259
2021-07-19,2021-07-25,29,8498,940,396,351
2021-07-19,2021-07-25,29,8499,376,151,140
2021-07-19,2021-07-25,29,8523,1084,368,304
2021-07-19,2021-07-25,29,8542,5007,2951,2612
2021-07-19,2021-07-25,29,8543,1096,485,406
2021-07-19,2021-07-25,29,8544,406,195,163
2021-07-19,2021-07-25,29,8545,2740,1440,1258
2021-07-19,2021-07-25,29,8548,900,526,452
2021-07-19,2021-07-25,29,8600,27178,15218,13340
2021-07-19,2021-07-25,29,8602,2681,1582,1442
2021-07-19,2021-07-25,29,8603,5170,2873,2544
2021-07-19,2021-07-25,29,8604,16897,8595,7447
2021-07-19,2021-07-25,29,8605,1731,1021,890
2021-07-19,2021-07-25,29,8606,8166,4876,4329
2021-07-19,2021-07-25,29,8607,1458,764,678
2021-07-19,2021-07-25,29,8608,3783,1996,1824
2021-07-19,2021-07-25,29,8610,29607,17807,15487
2021-07-19,2021-07-25,29,8614,1632,887,789
2021-07-19,2021-07-25,29,8615,1371,852,753
2021-07-19,2021-07-25,29,8616,790,421,358
2021-07-19,2021-07-25,29,8617,3850,2285,2041
2021-07-19,2021-07-25,29,8618,4825,2380,2066
2021-07-19,2021-07-25,29,8620,16684,8693,7665
2021-07-19,2021-07-25,29,8623,8249,3858,3363
2021-07-19,2021-07-25,29,8624,2407,1229,1116
2021-07-19,2021-07-25,29,8625,5270,2702,2437
2021-07-19,2021-07-25,29,8626,1307,559,487
2021-07-19,2021-07-25,29,8627,3621,2106,1914
2021-07-19,2021-07-25,29,8630,12207,5843,5180
2021-07-19,2021-07-25,29,8632,3905,1843,1634
2021-07-19,2021-07-25,29,8633,3532,1785,1626
2021-07-19,2021-07-25,29,8634,8260,4174,3683
2021-07-19,2021-07-25,29,8635,3657,1905,1722
2021-07-19,2021-07-25,29,8636,8096,3770,3295
2021-07-19,2021-07-25,29,8637,1979,789,693
2021-07-19,2021-07-25,29,8700,13733,9060,8140
2021-07-19,2021-07-25,29,8702,7857,5413,4873
2021-07-19,2021-07-25,29,8703,5593,3729,3369
2021-07-19,2021-07-25,29,8704,6426,4252,3780
2021-07-19,2021-07-25,29,8706,14245,9047,8158
2021-07-19,2021-07-25,29,8707,6186,4100,3672
2021-07-19,2021-07-25,29,8708,11322,7351,6725
2021-07-19,2021-07-25,29,8712,11491,7046,6364
2021-07-19,2021-07-25,29,8713,3177,1927,1725
2021-07-19,2021-07-25,29,8714,475,252,225
2021-07-19,2021-07-25,29,8800,15512,9636,8633
2021-07-19,2021-07-25,29,8802,8931,5665,5040
2021-07-19,2021-07-25,29,8803,6109,3832,3448
2021-07-19,2021-07-25,29,8804,6073,3077,2638
2021-07-19,2021-07-25,29,8805,10485,5620,4839
2021-07-19,2021-07-25,29,8810,20446,11696,10164
2021-07-19,2021-07-25,29,8815,346,150,129
2021-07-19,2021-07-25,29,8816,2138,1097,921
2021-07-19,2021-07-25,29,8820,15751,8794,7623
2021-07-19,2021-07-25,29,8824,1821,908,760
2021-07-19,2021-07-25,29,8825,885,342,284
2021-07-19,2021-07-25,29,8833,3120,1452,1231
2021-07-19,2021-07-25,29,8902,10020,5468,4737
2021-07-19,2021-07-25,29,8903,6722,3946,3481
2021-07-19,2021-07-25,29,8904,1667,989,896
2021-07-19,2021-07-25,29,8906,5555,3271,2877
2021-07-19,2021-07-25,29,8907,5200,3108,2776
2021-07-19,2021-07-25,29,8908,3769,2224,1930
2021-07-19,2021-07-25,29,8909,1322,592,504
2021-07-19,2021-07-25,29,8910,10967,5885,4975
2021-07-19,2021-07-25,29,8911,1123,507,420
2021-07-19,2021-07-25,29,8912,5689,2833,2427
2021-07-19,2021-07-25,29,8913,2580,1457,1265
2021-07-19,2021-07-25,29,8914,1976,1171,1035
2021-07-19,2021-07-25,29,8915,2752,1373,1219
2021-07-19,2021-07-25,29,8925,960,480,437
2021-07-19,2021-07-25,29,8926,1221,520,426
2021-07-19,2021-07-25,29,8932,5189,2640,2291
2021-07-19,2021-07-25,29,8933,645,273,233
2021-07-19,2021-07-25,29,8934,2377,1097,940
2021-07-19,2021-07-25,29,8942,4926,3261,2899
2021-07-19,2021-07-25,29,8951,3068,1253,1055
2021-07-19,2021-07-25,29,8952,18758,9997,8549
2021-07-19,2021-07-25,29,8953,27635,12962,10970
2021-07-19,2021-07-25,29,8954,3970,2173,1797
2021-07-19,2021-07-25,29,8955,2505,1399,1253
2021-07-19,2021-07-25,29,andere Kantone,NA,7076,6145
2021-07-19,2021-07-25,29,Nachbarkantone,NA,25719,22535
2021-07-19,2021-07-25,29,unbekannt,NA,7047,6106
2021-07-19,2021-07-25,29,ZH aber ausserkantonal geimpft,NA,16932,14887
2021-07-26,2021-08-01,30,8001,5473,4046,3552
2021-07-26,2021-08-01,30,8002,9620,6490,5868
2021-07-26,2021-08-01,30,8003,20655,13059,11676
2021-07-26,2021-08-01,30,8004,27183,17840,15746
2021-07-26,2021-08-01,30,8005,15505,10637,9556
2021-07-26,2021-08-01,30,8006,18387,13160,12004
2021-07-26,2021-08-01,30,8008,16571,11994,10937
2021-07-26,2021-08-01,30,8032,18170,12785,11548
2021-07-26,2021-08-01,30,8037,16044,10792,9771
2021-07-26,2021-08-01,30,8038,17299,10859,9749
2021-07-26,2021-08-01,30,8041,7620,4233,3802
2021-07-26,2021-08-01,30,8044,10947,7695,6992
2021-07-26,2021-08-01,30,8045,11222,6837,6115
2021-07-26,2021-08-01,30,8046,25704,13844,12426
2021-07-26,2021-08-01,30,8047,20783,12679,11482
2021-07-26,2021-08-01,30,8048,29694,17782,15856
2021-07-26,2021-08-01,30,8049,23561,15458,14158
2021-07-26,2021-08-01,30,8050,28957,18173,16365
2021-07-26,2021-08-01,30,8051,23000,12052,10737
2021-07-26,2021-08-01,30,8052,20277,10776,9627
2021-07-26,2021-08-01,30,8053,11001,7456,6846
2021-07-26,2021-08-01,30,8055,20196,12151,10873
2021-07-26,2021-08-01,30,8057,21221,14101,12744
2021-07-26,2021-08-01,30,8064,3784,1918,1680
2021-07-26,2021-08-01,30,8102,6717,3830,3361
2021-07-26,2021-08-01,30,8103,3895,2223,2009
2021-07-26,2021-08-01,30,8104,2675,1686,1532
2021-07-26,2021-08-01,30,8105,13633,7417,6629
2021-07-26,2021-08-01,30,8106,4807,2146,1882
2021-07-26,2021-08-01,30,8107,6583,3400,2966
2021-07-26,2021-08-01,30,8108,4174,2148,1860
2021-07-26,2021-08-01,30,8112,2957,1566,1411
2021-07-26,2021-08-01,30,8113,1435,796,729
2021-07-26,2021-08-01,30,8114,1865,923,822
2021-07-26,2021-08-01,30,8115,953,504,444
2021-07-26,2021-08-01,30,8117,4564,2827,2569
2021-07-26,2021-08-01,30,8118,2083,1242,1130
2021-07-26,2021-08-01,30,8121,1999,1132,1029
2021-07-26,2021-08-01,30,8122,2231,1336,1201
2021-07-26,2021-08-01,30,8123,2771,1839,1653
2021-07-26,2021-08-01,30,8124,2130,1385,1263
2021-07-26,2021-08-01,30,8125,5209,3466,3179
2021-07-26,2021-08-01,30,8126,5475,3674,3312
2021-07-26,2021-08-01,30,8127,4094,2645,2405
2021-07-26,2021-08-01,30,8132,6883,4048,3670
2021-07-26,2021-08-01,30,8133,1915,1134,1037
2021-07-26,2021-08-01,30,8134,18919,10725,9625
2021-07-26,2021-08-01,30,8135,7781,4492,4053
2021-07-26,2021-08-01,30,8136,2593,1470,1332
2021-07-26,2021-08-01,30,8142,4661,3175,2913
2021-07-26,2021-08-01,30,8143,3768,2218,2041
2021-07-26,2021-08-01,30,8152,21091,10212,8933
2021-07-26,2021-08-01,30,8153,8204,4147,3646
2021-07-26,2021-08-01,30,8154,7205,3300,2884
2021-07-26,2021-08-01,30,8155,7163,3615,3207
2021-07-26,2021-08-01,30,8156,2152,1217,1077
2021-07-26,2021-08-01,30,8157,5942,3234,2879
2021-07-26,2021-08-01,30,8158,467,270,248
2021-07-26,2021-08-01,30,8162,3608,1917,1703
2021-07-26,2021-08-01,30,8164,601,351,324
2021-07-26,2021-08-01,30,8165,3909,2288,2044
2021-07-26,2021-08-01,30,8166,3076,1707,1526
2021-07-26,2021-08-01,30,8172,4997,2518,2246
2021-07-26,2021-08-01,30,8173,3153,1955,1758
2021-07-26,2021-08-01,30,8174,1535,863,740
2021-07-26,2021-08-01,30,8175,755,431,392
2021-07-26,2021-08-01,30,8180,21389,11752,10435
2021-07-26,2021-08-01,30,8181,2875,1338,1144
2021-07-26,2021-08-01,30,8182,1979,1097,976
2021-07-26,2021-08-01,30,8184,4154,2292,2075
2021-07-26,2021-08-01,30,8185,4536,2868,2626
2021-07-26,2021-08-01,30,8187,1932,915,812
2021-07-26,2021-08-01,30,8192,5207,2701,2415
2021-07-26,2021-08-01,30,8193,5359,3071,2737
2021-07-26,2021-08-01,30,8194,1051,616,549
2021-07-26,2021-08-01,30,8195,560,337,300
2021-07-26,2021-08-01,30,8196,1468,794,722
2021-07-26,2021-08-01,30,8197,4659,2515,2277
2021-07-26,2021-08-01,30,8245,2530,1110,1042
2021-07-26,2021-08-01,30,8246,1088,408,373
2021-07-26,2021-08-01,30,8247,1470,567,522
2021-07-26,2021-08-01,30,8248,1575,749,685
2021-07-26,2021-08-01,30,8302,20144,10566,9338
2021-07-26,2021-08-01,30,8303,11826,6586,5862
2021-07-26,2021-08-01,30,8304,16830,9940,8969
2021-07-26,2021-08-01,30,8305,7849,4475,4067
2021-07-26,2021-08-01,30,8306,5311,2731,2434
2021-07-26,2021-08-01,30,8307,12268,6020,5404
2021-07-26,2021-08-01,30,8308,4589,2586,2312
2021-07-26,2021-08-01,30,8309,5611,3293,2995
2021-07-26,2021-08-01,30,8310,1509,807,698
2021-07-26,2021-08-01,30,8311,2061,1284,1136
2021-07-26,2021-08-01,30,8312,954,558,504
2021-07-26,2021-08-01,30,8314,349,200,179
2021-07-26,2021-08-01,30,8315,817,478,433
2021-07-26,2021-08-01,30,8317,2337,1135,1006
2021-07-26,2021-08-01,30,8320,6443,3395,3109
2021-07-26,2021-08-01,30,8322,994,519,474
2021-07-26,2021-08-01,30,8330,11524,6497,5820
2021-07-26,2021-08-01,30,8331,610,325,306
2021-07-26,2021-08-01,30,8332,3384,2108,1907
2021-07-26,2021-08-01,30,8335,3640,1782,1585
2021-07-26,2021-08-01,30,8340,10306,5201,4586
2021-07-26,2021-08-01,30,8342,933,478,423
2021-07-26,2021-08-01,30,8344,3778,1760,1579
2021-07-26,2021-08-01,30,8345,1131,513,465
2021-07-26,2021-08-01,30,8352,3713,1979,1773
2021-07-26,2021-08-01,30,8353,4374,2106,1860
2021-07-26,2021-08-01,30,8354,500,178,151
2021-07-26,2021-08-01,30,8400,39632,24297,21548
2021-07-26,2021-08-01,30,8403,321,139,136
2021-07-26,2021-08-01,30,8404,20278,10453,9211
2021-07-26,2021-08-01,30,8405,18152,10118,9100
2021-07-26,2021-08-01,30,8406,13621,6970,6079
2021-07-26,2021-08-01,30,8408,16314,8325,7368
2021-07-26,2021-08-01,30,8409,3194,1697,1484
2021-07-26,2021-08-01,30,8412,983,514,451
2021-07-26,2021-08-01,30,8413,4712,2664,2417
2021-07-26,2021-08-01,30,8414,977,584,523
2021-07-26,2021-08-01,30,8415,577,342,298
2021-07-26,2021-08-01,30,8416,1423,801,692
2021-07-26,2021-08-01,30,8418,772,287,258
2021-07-26,2021-08-01,30,8421,777,437,395
2021-07-26,2021-08-01,30,8422,3877,1795,1538
2021-07-26,2021-08-01,30,8424,9396,5085,4511
2021-07-26,2021-08-01,30,8425,1091,647,587
2021-07-26,2021-08-01,30,8426,2414,1449,1282
2021-07-26,2021-08-01,30,8427,4787,2577,2297
2021-07-26,2021-08-01,30,8428,456,270,245
2021-07-26,2021-08-01,30,8442,3141,1894,1704
2021-07-26,2021-08-01,30,8444,2231,1278,1143
2021-07-26,2021-08-01,30,8447,1931,963,888
2021-07-26,2021-08-01,30,8450,2227,1239,1101
2021-07-26,2021-08-01,30,8451,1417,757,665
2021-07-26,2021-08-01,30,8452,699,353,303
2021-07-26,2021-08-01,30,8453,282,169,150
2021-07-26,2021-08-01,30,8457,485,285,263
2021-07-26,2021-08-01,30,8458,657,375,336
2021-07-26,2021-08-01,30,8459,376,179,161
2021-07-26,2021-08-01,30,8460,1831,969,900
2021-07-26,2021-08-01,30,8461,376,190,171
2021-07-26,2021-08-01,30,8462,1309,807,741
2021-07-26,2021-08-01,30,8463,850,425,390
2021-07-26,2021-08-01,30,8464,86,49,40
2021-07-26,2021-08-01,30,8465,389,193,171
2021-07-26,2021-08-01,30,8466,674,327,292
2021-07-26,2021-08-01,30,8467,458,231,192
2021-07-26,2021-08-01,30,8468,649,291,266
2021-07-26,2021-08-01,30,8471,1034,581,515
2021-07-26,2021-08-01,30,8472,7417,4581,4133
2021-07-26,2021-08-01,30,8474,1680,908,801
2021-07-26,2021-08-01,30,8475,1661,905,788
